video_id,original_vidharm_label,dataset_split,violence_score,brightness_std,scream_score,silence_score,noise_score,music_score,hum_score,speech_score,tension_score,has_audio_track,horror_label_threshold_based,horror_level_threshold_based
b9ecd1868e18,"['bt', 'bt']",train,0.1875,9.783059441020827,1.451221942261327e-05,0.0,0.0,0.00030137025169096887,0.000463330332422629,0.09227548539638519,0.2475939057218387,True,Psychological Tension,1
d426e9f78c4d,"['bt', 'bt']",train,0.3541666666666667,10.070485254896122,2.3054744815453887e-05,0.0,0.0,6.2764402173343115e-06,0.0009205412352457643,0.02929246984422207,0.26474737144425575,True,Disturbing Visuals,3
95393db67d2a,"['bt', 'bt']",train,0.0,18.8640021013221,0.00038957601645961404,0.0,0.0,0.00017865475092548877,0.000425774313043803,0.06303439289331436,0.25569398001243826,True,Psychological Tension,1
24b833cb4171,"['bt', 'bt']",train,0.020833333333333332,6.2960923517979035,2.608383908864198e-07,0.0,0.0,7.890635970397852e-06,1.2090646123397164e-05,0.8753706812858582,0.03399062637563269,True,Calm Neutral,0
a53d9b8f2685,"['bt', 'bt']",train,0.0,1.8455963432076623,2.319119829508054e-07,0.0,0.0,3.365232259966433e-06,0.003048524959012866,0.015558002516627312,0.2684845713936646,True,Psychological Tension,1
6129bff337cf,"['bt', 'bt']",train,0.0,7.499634966253799,4.3628432422337937e-07,0.0,0.0,1.065724700310966e-05,0.0008307863026857376,0.00034517975291237235,0.2726342602841421,True,Psychological Tension,1
3af5fc7b3281,"['bt', 'bt']",train,0.0,6.20629707877036,5.81519961997401e-05,0.0,0.0,3.6105957406107336e-05,0.00024367115111090243,0.354605108499527,0.17604121713123858,True,Psychological Tension,1
fca71af02f45,"['bt', 'bt']",train,0.0,18.77951545718895,2.2919022740097716e-05,0.0,0.0,0.0024733878672122955,0.0008884519338607788,0.048332881182432175,0.2597787654918978,True,Psychological Tension,1
e664c23d9a0e,"['bt', 'bt']",train,0.14583333333333334,19.724460972358703,3.8464346289401874e-05,0.0,0.0,1.1161828297190368e-05,0.0010525372345000505,0.3028715252876282,0.1901409493955064,True,Psychological Tension,1
ad7e0b1ae17d,"['bt', 'bt']",train,0.4791666666666667,22.23822420762009,3.0217393032216933e-06,0.0,0.0,2.2769660063204356e-05,0.00011443220137152821,0.4092866778373718,0.16110680210046918,True,Disturbing Visuals,3
83a5c7159822,"['7', '7']",train,0.2916666666666667,8.64683954279576,7.683910041578201e-08,0.0,0.0,7.07808680999733e-07,8.663775952300057e-05,0.0024637035094201565,0.2720554458760748,True,Psychological Tension,1
1451ac8cd266,"['7', '7']",train,0.125,19.03624010077331,1.0500857428041854e-07,0.0,0.0,4.749810216253536e-07,6.153360300231725e-05,0.006421344820410013,0.27097607823218994,True,Psychological Tension,1
3725cd2a590d,"['11', '11']",train,0.2916666666666667,23.703711528284774,2.575255621195538e-06,0.0,0.0,1.4925999494153075e-06,1.1046481631638017e-05,0.028215467929840088,0.26503321725753765,True,Psychological Tension,1
6595eae05e6b,"['11', '11']",train,0.0,3.9677823772389127,0.00011838984210044146,0.0,0.0,2.0965094336133916e-06,8.898330997908488e-05,0.01469429861754179,0.26876297818411005,True,Psychological Tension,1
46cb19f70b49,"['bt', 'bt']",train,0.6458333333333334,26.319664380630872,3.1881228323982214e-08,0.0,0.0,7.878891494783602e-08,2.885197682189755e-05,0.0033107795752584934,0.27182435159891394,True,Disturbing Visuals,3
f36d5e7f7cc6,"['bt', 'bt']",train,0.20833333333333334,20.698276205727,1.0257333542540437e-06,0.0,0.0,3.356578304192226e-08,0.00017262509209103882,0.16660478711128235,0.22728997956048666,True,Psychological Tension,1
d57331cf8393,"['bt', 'bt']",train,0.14583333333333334,45.251520081055176,4.525940312305465e-06,0.0,0.0,8.799159331829287e-06,4.0605860704090446e-05,0.5878356099128723,0.11241091574381493,True,Jump scare,2
e35c85dc98c6,"['bt', 'bt']",train,0.0,29.400078245206203,1.0652027413016185e-05,0.0,0.0,2.915337290687603e-06,0.0001135089187300764,0.23513555526733398,0.20860353251317645,True,Psychological Tension,1
248ed5e88be9,"['bt', 'bt']",train,0.041666666666666664,24.405510209555302,0.00012505138874985278,0.0,0.0,1.1934677786484826e-05,0.00010102281521540135,0.14246220886707306,0.23392050123923336,True,Psychological Tension,1
1d10d1768010,"['bt', 'bt']",train,0.3541666666666667,21.821491478014014,2.4166274670278654e-06,0.0,0.0,9.855983762463438e-08,4.796154098585248e-05,0.05387275293469429,0.25803559147869304,True,Disturbing Visuals,3
59b82fc4cc64,"['bt', 'bt']",train,0.5208333333333334,54.055542997358245,4.831920250580879e-06,0.0,0.0,6.668218475169851e-07,7.074479799484834e-05,0.49205684661865234,0.138531768604263,True,Disturbing Visuals,3
5991fe030b2b,"['bt', 'bt']",train,0.5416666666666666,49.655100228885686,4.775632191922341e-07,0.0,0.0,4.358607696985928e-08,0.00012776211951859295,0.3785635232925415,0.16948285308739355,True,Disturbing Visuals,3
7ebf593815c4,"['bt', 'bt']",train,0.4791666666666667,30.046203137242344,3.9357437344733626e-06,0.0,0.0,0.00032950894092209637,5.4716248996555805e-05,0.4520263075828552,0.14947875719702677,True,Disturbing Visuals,3
0594181a3f4a,"['bt', 'bt']",train,0.16666666666666666,45.501905503701245,2.351000512135215e-05,0.0,0.0,7.932659968901135e-07,2.0838297132286243e-05,0.3091665208339691,0.18841775188950682,True,Jump scare,2
2dee7c30c42c,"['bt', 'bt']",train,0.4375,27.811890545368232,1.3229320757091045e-05,0.0,0.0,4.9335900257574394e-05,6.116980512160808e-05,0.44628143310546875,0.15102345035153453,True,Disturbing Visuals,3
ea9c48d650d1,"['bt', 'bt']",train,0.22916666666666666,36.44190794386756,5.194507934902504e-07,0.0,0.0,6.527679033752065e-06,0.0001978384971152991,0.276253879070282,0.19738608802466928,True,Psychological Tension,1
232a48193655,"['bt', 'bt']",train,0.20833333333333334,62.06086557095912,1.651259299251251e-05,0.0,0.0,1.0966480658680666e-05,4.452966095414013e-05,0.15585866570472717,0.23022736543076797,True,Jump scare,2
1260fbadff71,"['bt', 'bt']",train,0.4375,57.509351031088826,6.746150756953284e-05,0.0,0.0,2.2564734535990283e-05,6.616169412154704e-05,0.04892348125576973,0.2594110879088641,True,Disturbing Visuals,3
b4e41f0b198e,"['bt', 'bt']",train,0.20833333333333334,54.27910568741393,1.8678430933505297e-05,0.0,0.0,1.3642231351695955e-05,0.0001375074207317084,0.024103235453367233,0.26616169541772583,True,Jump scare,2
35bc7e5a8733,"['bt', 'bt']",train,0.3125,63.30655034294777,1.9758294001803733e-05,0.0,0.0,5.300792327034287e-05,9.477943240199238e-05,0.18359985947608948,0.2226665875155463,True,Jump scare,2
18b735a00acd,"['bt', 'bt']",train,0.020833333333333332,51.35644403864238,3.096707132499432e-06,0.0,0.0,1.489576902713452e-06,0.00032782525522634387,0.05710591748356819,0.2571541930867935,True,Jump scare,2
aea689f8461d,"['bt', 'bt']",train,0.4166666666666667,22.373122379981616,7.55993198708893e-07,0.0,0.0,1.0501734237777782e-07,0.0005597012350335717,0.2865014970302582,0.19459078526357845,True,Disturbing Visuals,3
643940972acb,"['bt', 'bt']",train,0.0,32.12163975760526,1.1427535184793669e-07,0.0,0.0,1.5272540565547388e-07,0.00015984720084816217,0.5844377875328064,0.11333520429349037,True,Calm Neutral,0
86d5d2e574dc,"['bt', 'bt']",train,0.0,29.896176623877935,9.739822417031974e-06,0.0,0.0,3.713260639415239e-06,0.0005651795072481036,0.6113065481185913,0.10601118438132125,True,Calm Neutral,0
8c2a3d383c32,"['bt', 'bt']",train,0.041666666666666664,24.75080079721235,0.0001833192363847047,0.0,0.0,3.7483739561139373e-06,0.00035089842276647687,0.6146692037582397,0.10515721945861597,True,Calm Neutral,0
8db467a10221,"['bt', 'bt']",train,0.0,18.258547733844292,5.058204351371387e-06,0.0,0.0,1.0023795482538844e-07,0.0006378034595400095,0.4299830496311188,0.15546101674200039,True,Psychological Tension,1
340749bf3965,"['bt', 'bt']",train,0.2916666666666667,12.305473651813868,0.0009998125024139881,0.0,0.0,2.765571480267681e-06,2.5902434572344646e-05,0.7838346362113953,0.05931800972245005,True,Calm Neutral,0
dc0382e2f516,"['bt', 'bt']",train,0.5625,26.542515498410797,0.00029721512692049146,0.0,0.0,3.6862176784779876e-05,0.0001346043572993949,0.7019238471984863,0.08140492555354616,True,Disturbing Visuals,3
79bb57700623,"['bt', 'bt']",train,0.375,35.968545270596046,3.368149350535532e-07,0.0,0.0,9.804123237699969e-07,0.00039739711792208254,0.4413967728614807,0.1523465462806929,True,Disturbing Visuals,3
62ef0c34008a,"['bt', 'bt']",train,0.10416666666666667,38.825634715004036,0.00010834230488399044,0.0,0.0,3.152821591356769e-05,0.0005086414748802781,0.5832772850990295,0.1136939129216692,True,Calm Neutral,0
0299e801af2b,"['bt', 'bt']",train,0.08333333333333333,30.012508141534482,4.920721039525233e-06,0.0,0.0,2.0111519916099496e-07,0.0012457361444830894,0.6102368831634521,0.10630083950081827,True,Calm Neutral,0
fa8bf9d73f28,"['bt', 'bt']",train,0.0,15.542534671013982,7.28204895494855e-06,0.0,0.0,3.461517962932703e-06,0.0008869959274306893,0.2451072633266449,0.20588279997580436,True,Psychological Tension,1
cdbb5ab69dc4,"['bt', 'bt']",train,0.6666666666666666,83.15405596475776,2.4808681700960733e-05,0.0,0.0,1.9950558538539553e-08,7.961692062963266e-06,0.004765976220369339,0.27143648418329586,True,Disturbing Visuals,3
fce8b923ceef,"['bt', 'bt']",train,0.5625,21.616975635799875,7.36868241801858e-05,0.0,0.0,1.3972488886793144e-05,2.6417264962219633e-05,0.5029959082603455,0.13557463590950647,True,Disturbing Visuals,3
b70c91e952b4,"['bt', 'bt']",train,0.10416666666666667,32.205697521419225,3.76015698577703e-08,0.0,0.0,2.6149157861254935e-07,3.255663250456564e-05,0.5442975759506226,0.12428251673145368,True,Calm Neutral,0
2bb800d03dc1,"['bt', 'bt']",train,0.375,35.58455063741602,1.3379219581111101e-06,0.0,0.0,8.810024155536667e-06,0.0007011714624240994,0.188408762216568,0.22134435227838944,True,Disturbing Visuals,3
1a521b90540d,"['bt', 'bt']",train,0.20833333333333334,48.50411930991588,5.534719207389571e-07,0.0,0.0,2.476097279213718e-06,0.00016216501535382122,0.1325511932373047,0.23657737366118625,True,Jump scare,2
21bd602353bb,"['bt', 'bt']",train,0.3333333333333333,48.330768552701315,1.5069763321662322e-06,0.0,0.0,4.871130840911064e-07,4.358587830211036e-05,0.21404771506786346,0.21435121543771116,True,Jump scare,2
259d552544a5,"['bt', 'bt']",train,0.2916666666666667,29.003146143506278,4.2671958908613306e-06,0.0,0.0,1.8788399813729484e-07,1.189871363749262e-05,0.25354260206222534,0.20358085913462598,True,Psychological Tension,1
11f4ed673b95,"['bt', 'bt']",train,0.375,41.94767757966577,2.5886090952553786e-05,0.0,0.0,5.297788447933272e-07,3.894290421158075e-05,0.042823366820812225,0.26105763397092896,True,Disturbing Visuals,3
933631bdb975,"['bt', 'bt']",train,0.5833333333333334,43.465665547368246,0.0009418098488822579,0.0,0.0,1.1472645837784512e-06,2.3047416107147e-05,0.3863714337348938,0.1676958259504938,True,Disturbing Visuals,3
00b19ee920b5,"['7', '7']",train,0.5,23.752939202611156,0.001557958428747952,0.0,0.0,3.7564320791716455e-06,3.284408740000799e-05,0.4602528512477875,0.14777063967306445,True,Disturbing Visuals,3
9f9ef1bda450,"['7', '7']",train,0.6458333333333334,29.209084627682437,0.0003413870872464031,0.0,0.0,3.150302654830739e-05,3.21410880133044e-05,0.5251299738883972,0.1296370117918493,True,Disturbing Visuals,3
91d0449d5372,"['7', '7']",train,0.6041666666666666,21.275995901702025,4.7958619688870385e-05,0.0,0.0,5.346399120753631e-05,2.96554462693166e-05,0.35814255475997925,0.17507433038091139,True,Disturbing Visuals,3
f459ced542d4,"['7', '7']",train,0.10416666666666667,40.89506741339574,6.6565926317707635e-06,0.0,0.0,3.5135759389959276e-05,0.00011212914250791073,0.12434402853250504,0.23882087968476384,True,Jump scare,2
d4be6c65738e,"['11', '11']",train,0.4166666666666667,40.94544288086941,9.446216427022591e-05,0.0,0.0,8.55406909749945e-08,0.00011256963625783101,0.004438935779035091,0.27155101153278793,True,Disturbing Visuals,3
4262606ab131,"['11', '11']",train,0.4166666666666667,39.961439669735256,1.3150742006473592e-06,0.0,0.0,3.048598884447529e-08,0.0001238780387211591,0.0014019280206412077,0.2723454097018971,True,Disturbing Visuals,3
e2d5a28144bb,"['7', '7']",train,0.3125,56.279161135617535,5.6738481362117454e-06,0.0,0.0,1.97158584569479e-07,7.363443728536367e-05,0.009044438600540161,0.2702626887954099,True,Jump scare,2
dc9c02984b18,"['11', '11']",train,0.5208333333333334,28.41809304388625,5.567027528741164e-06,0.0,0.0,2.235114379800507e-06,0.00022608689323533326,0.0037102382630109787,0.2717176171304965,True,Disturbing Visuals,3
eaccdf38b0fe,"['11', '11']",train,0.22916666666666666,37.12124793096836,6.042155291652307e-05,0.0,0.0,3.6682854442915414e-07,4.457861723494716e-05,0.09994160383939743,0.24549247650200165,True,Psychological Tension,1
a01818defe3b,"['11', '11']",train,0.75,55.068802094623756,7.136158728826558e-06,0.0,0.0,2.1339933198305516e-07,0.00020330915867816657,0.00842258520424366,0.27043281840195604,True,Disturbing Visuals,3
07e533a0973b,"['bt', 'bt']",train,0.4166666666666667,40.220203140280574,4.174218247499084e-06,0.0,0.0,1.2488143511291128e-05,0.00017732733977027237,0.042507123202085495,0.2611370741282041,True,Disturbing Visuals,3
0178446cdd1d,"['bt', 'bt']",train,0.3541666666666667,36.53459525335087,2.2561569039680762e-06,0.0,0.0,6.149885302875191e-05,0.0005284573999233544,0.07432472705841064,0.2524633038459467,True,Disturbing Visuals,3
76e15759c680,"['bt', 'bt']",train,0.3125,37.66862192972543,4.3005328187462055e-09,0.0,0.0,1.304401422430601e-07,0.00015011981304269284,0.36091819405555725,0.1742950514068729,True,Psychological Tension,1
815b87ebe02f,"['bt', 'bt']",train,0.0,24.07800217617441,6.94122306299505e-08,0.0,0.0,0.00014090411423239857,0.00010319006105419248,0.358620822429657,0.1749344285885622,True,Psychological Tension,1
54935a8c7d48,"['bt', 'bt']",train,0.16666666666666666,22.559650972735568,5.4002168070610423e-08,0.0,0.0,2.496172555765952e-06,3.3838565286714584e-05,0.28574976325035095,0.1947957656754705,True,Psychological Tension,1
b3b9cebc7ed3,"['bt', 'bt']",train,0.0,21.46357978408256,4.4426969907362945e-06,0.0,0.0,1.9576793874875875e-06,0.0008956436067819595,0.20423436164855957,0.21702878577469742,True,Psychological Tension,1
446e9d83fcda,"['bt', 'bt']",train,0.0,23.456882294051603,1.4786814972467255e-05,0.0,0.0,7.876910785853397e-07,6.738167576259002e-05,0.42842897772789,0.15588845470611803,True,Psychological Tension,1
a23c5f81a1ac,"['bt', 'bt']",train,0.0,23.32828179034324,4.527780106400314e-07,0.0,0.0,3.9365286852444115e-07,0.0008412582101300359,0.194117471575737,0.21978634454888185,True,Psychological Tension,1
67c5f7669c57,"['bt', 'bt']",train,0.08333333333333333,19.069482585876397,7.150906071728969e-07,0.0,0.0,3.698311502375873e-06,0.000324720807839185,0.136977881193161,0.2353702650085862,True,Psychological Tension,1
723611a75c38,"['bt', 'bt']",train,0.020833333333333332,24.58621952123084,0.00010232856584480032,0.0,0.0,4.1101629904005677e-05,0.0006560681504197419,0.20077064633369446,0.21801258880838184,True,Psychological Tension,1
866c2774e57e,"['bt', 'bt']",train,0.375,71.4738142962251,2.453815151071126e-09,0.0,0.0,3.116936042601992e-08,0.0002841592358890921,0.11575064808130264,0.24115891788551938,True,Disturbing Visuals,3
31e1a35f04da,"['bt', 'bt']",train,0.2916666666666667,82.278717984521,2.453014458225766e-10,0.0,0.0,6.419558634673805e-11,9.06102723092772e-05,0.0014689000090584159,0.27232666372892966,True,Jump scare,2
b8a8c9efb948,"['bt', 'bt']",train,0.6458333333333334,40.31609781127393,2.284352831338765e-07,0.0,0.0,0.00010593823390081525,0.0004282340523786843,0.0377611480653286,0.2624384916162771,True,Disturbing Visuals,3
e8bf8f6abb1b,"['bt', 'bt']",train,0.16666666666666666,30.043292039028316,8.278487939605839e-07,0.0,0.0,2.62786888924893e-05,8.174869435606524e-05,0.7221771478652954,0.07577255877165293,True,Calm Neutral,0
70f994f2cec8,"['bt', 'bt']",train,0.10416666666666667,16.584461078682914,1.2206166388750717e-07,0.0,0.0,2.68074791165418e-06,0.0012471778318285942,0.587841808795929,0.11240706750970732,True,Calm Neutral,0
0554041370dd,"['bt', 'bt']",train,0.14583333333333334,18.939323928456268,4.5204029675005586e-07,0.0,0.0,1.5866847888901248e-06,8.59604770084843e-05,0.6228837966918945,0.10285018225184477,True,Calm Neutral,0
bedfc674cd35,"['bt', 'bt']",train,0.020833333333333332,25.486387142958698,1.576473493969388e-07,0.0,0.0,2.0263778424123302e-05,6.278323417063802e-05,0.44514578580856323,0.15132577608564837,True,Psychological Tension,1
bf2a4617824b,"['bt', 'bt']",train,0.020833333333333332,13.090184622851966,2.3804980173736112e-06,0.0,0.0,9.068577128346078e-06,0.0001352918625343591,0.37135401368141174,0.17145059541136026,True,Psychological Tension,1
eec1b241f3cb,"['bt', 'bt']",train,0.041666666666666664,8.628256756858525,1.619949034648016e-05,0.0,0.0,2.213819698226871e-06,0.00010255922097712755,0.2567497789859772,0.20271069771119574,True,Psychological Tension,1
a9473a6ef593,"['bt', 'bt']",train,0.10416666666666667,18.47056799572804,2.3383154257317074e-07,0.0,0.0,2.62894928937385e-07,0.0001032888176268898,0.46454423666000366,0.14603349893100806,True,Calm Neutral,0
e9a27ed2e6c1,"['bt', 'bt']",train,0.0,10.36058375270477,2.8092513275623787e-06,0.0,0.0,1.2058166021233774e-07,6.787761958548799e-05,0.2009795606136322,0.21791569779509762,True,Psychological Tension,1
acff45d9a18d,"['bt', 'bt']",train,0.2916666666666667,10.049038160452731,6.060141913621919e-06,0.0,0.0,2.7742530619434547e-06,0.00017225390183739364,0.329374760389328,0.1829002485138848,True,Psychological Tension,1
ee21e8f5e514,"['bt', 'bt']",train,0.25,10.354089951900251,5.23859000622906e-07,0.0,0.0,7.053108220134163e-06,0.0003612248692661524,0.096830353140831,0.24631982628379365,True,Psychological Tension,1
06fefe46dc52,"['bt', 'bt']",train,0.5833333333333334,14.14369673954992,3.9037295209709555e-06,0.0,0.0,1.976954763449612e-06,0.0001411785342497751,0.09476133435964584,0.2468848717085373,True,Disturbing Visuals,3
f0bc4d6e0405,"['bt', 'bt']",train,0.25,29.293784416275404,1.3387296826650186e-09,0.0,0.0,1.9464614808839542e-07,0.00021067964553367347,0.5887718796730042,0.1121531419074595,True,Calm Neutral,0
e5fabc945525,"['bt', 'bt']",train,0.08333333333333333,16.99618419432912,9.4087647539709e-07,0.0,0.0,8.992855100586894e-07,2.8899641620228067e-05,0.205386683344841,0.2167131466142626,True,Psychological Tension,1
12a672e35a99,"['bt', 'bt']",train,0.22916666666666666,26.950377022802204,6.477579290731228e-07,0.0,0.0,5.99567115955324e-08,0.0002705127408262342,0.2961905598640442,0.19194827012693597,True,Psychological Tension,1
616283ec7ac7,"['bt', 'bt']",train,0.5208333333333334,44.1873549689622,8.081005944404751e-05,0.0,0.0,5.841997790412279e-06,2.2472797354566865e-05,0.6421799063682556,0.09761721483007271,True,Disturbing Visuals,3
a0a513d82bbd,"['bt', 'bt']",train,0.0,17.44159860905678,3.762728084666378e-08,0.0,0.0,1.6004387362045236e-06,0.002442816970869899,0.46226930618286133,0.14665398476357053,True,Calm Neutral,0
20d0fb373fe3,"['11', '11']",train,0.020833333333333332,42.981310688115556,8.0480458564125e-06,0.0,0.0,7.857281889300793e-05,0.001202489365823567,0.15468162298202515,0.23055144509602213,True,Jump scare,2
9b74d103f2eb,"['bt', 'bt']",train,0.0,24.407065993974975,6.564696377608925e-07,0.0,0.0,2.6090763185493415e-06,0.0009002197766676545,0.3462751507759094,0.17828907114792195,True,Psychological Tension,1
0a5d783e1b4d,"['bt', 'bt']",train,0.5,18.854069465686006,5.876252657799341e-07,0.0,0.0,1.5869314040628524e-07,0.003049550112336874,0.08951564133167267,0.2483141441090169,True,Disturbing Visuals,3
5a217fd4ea9e,"['bt', 'bt']",train,0.5,40.43987815721746,5.078829445892552e-08,0.0,0.0,7.804113266729473e-08,0.0001896304020192474,0.39837944507598877,0.16407835872421314,True,Disturbing Visuals,3
2b5ef9a3fea0,"['bt', 'bt']",train,0.5833333333333334,24.005293085643018,0.00014172274677548558,0.0,0.0,4.641625039880637e-08,2.072365168714896e-05,0.15524980425834656,0.2304379567843921,True,Disturbing Visuals,3
8e4861b13fc2,"['bt', 'bt']",train,0.22916666666666666,10.842296699682432,1.0497721802948945e-07,0.0,0.0,2.1281206841194944e-07,8.340648491866887e-05,0.3953548073768616,0.16490329187185054,True,Psychological Tension,1
8cf5f7b5ee58,"['bt', 'bt']",train,0.10416666666666667,19.943583827807966,4.600724878400797e-06,0.0,0.0,1.5552080867564655e-06,4.076264303876087e-05,0.3470950126647949,0.17806681091938326,True,Psychological Tension,1
4ca09c546e44,"['bt', 'bt']",train,0.0,14.285562135517907,4.2332288785473793e-07,0.0,0.0,8.38052983453963e-07,1.8517366697778925e-05,0.10510866343975067,0.24406150372957122,True,Psychological Tension,1
28b685f58877,"['bt', 'bt']",train,0.2708333333333333,32.096758727347684,5.005523462386918e-07,0.0,0.0,3.665052759060927e-07,3.320239557069726e-05,0.24648304283618927,0.20550484001873576,True,Psychological Tension,1
97fb1a819f88,"['bt', 'bt']",train,0.4791666666666667,28.840870200173633,4.7178068030007125e-07,0.0,0.0,3.5101475077681243e-06,3.850991924991831e-05,0.24670688807964325,0.20544406663920903,True,Disturbing Visuals,3
e554bc0a206e,"['bt', 'bt']",train,0.0625,21.42718976788098,1.3575582897829008e-06,0.0,0.0,5.660624537995318e-07,6.08610971539747e-05,0.24913504719734192,0.20478189588214432,True,Psychological Tension,1
de7ba447efa4,"['bt', 'bt']",train,0.3541666666666667,19.14362992821707,1.9590954991599574e-07,0.0,0.0,5.199909764996846e-07,5.234092895989306e-05,0.31528791785240173,0.1867397772792701,True,Disturbing Visuals,3
3b07852c50ac,"['bt', 'bt']",train,0.5833333333333334,56.218725360007596,2.9367383831413463e-05,0.0,0.0,2.5568326122993312e-08,0.019795002415776253,0.29335683584213257,0.19273154432520492,True,Disturbing Visuals,3
